"CityProvince","Barangay","density"
"DUMALNEG","Dumalneg",494.612260135661
"DUMALNEG","San Isidro",247.557969304152
"DUMANGAS","Pd Monfort North (Lublub)",1023.58812725761
"DUMANGAS","Bolilao",779.497645900171
"DUMANGAS","Ermita",759.068333873516
"DUMANGAS","Sulangan",713.964657970511
"DUMANGAS","Tamboilan",674.963244101442
"DUMANJUG","Tapon",818.842882852198
"DUMANJUG","Cogon",714.001039034597
"DUMANJUG","Bitoon",697.151456992483
"DUMANJUG","Tangil",675.387413521418
"DUMANJUG","Lawaan",543.164998885382
"DUMARAN","Santa Teresita",159.371956934769
"DUMARAN","Dumaran (Pob.)",99.7429934557737
"DUMARAN","Danleg",97.2789867004433
"DUMARAN","Itangil",94.6178594046865
"DUMARAN","Bacao",84.7125522482584
"DUMARAO","Bungsuan",1295.53676137867
"DUMARAO","Astorga",876.072575480723
"DUMARAO","Dacuton",677.881717248107
"DUMARAO","Gibato",639.676250600855
"DUMARAO","Sagrada Familia",579.184261742707
"DUMINGAG","San Pedro (Pob.)",477.688693169617
"DUMINGAG","Dulop",287.784628872523
"DUMINGAG","San Pablo (Pob.)",252.19169629964
"DUMINGAG","Lower Landing",249.826343185619
"DUMINGAG","Maralag",213.444959574729
"DUPAX DEL NORTE","Malasin (Pob.)",307.649191202297
"DUPAX DEL NORTE","Ineangan",260.014686522183
"DUPAX DEL NORTE","Belance",212.844908716997
"DUPAX DEL NORTE","Bitnong",204.557279447449
"DUPAX DEL NORTE","Mabasa",179.616937159649
"DUPAX DEL SUR","Mangayang",165.752585390966
"DUPAX DEL SUR","Dopaj",133.376613104319
"DUPAX DEL SUR","Domang",112.231540295098
"DUPAX DEL SUR","Gabut",98.212279568105
"DUPAX DEL SUR","Kimbutan",96.0435541517746
"ECHAGUE","San Fabian",260.479413397111
"ECHAGUE","Soyung",222.681627569639
"ECHAGUE","Gucab",209.90163850912
"ECHAGUE","Annafunan",191.002745595384
"ECHAGUE","Maligaya",170.090036223627
"EL NIDO (BACUIT)","Bucana",221.662047709521
"EL NIDO (BACUIT)","Teneguiban",219.247321089297
"EL NIDO (BACUIT)","Villa Libertad",162.082364365632
"EL NIDO (BACUIT)","New Ibajay",147.988245725143
"EL NIDO (BACUIT)","Corong-corong Pob. (Barangay 4)",138.181498838928
"ENRILE","Centro VI (Minanga)",134.925702687412
"ENRILE","Taggat Norte",92.325739152351
"ENRILE","Centro III",90.5442861317939
"ENRILE","Pata East",82.3341113414003
"ENRILE","Kilkiling",73.1170283219961
"ENRIQUE B. MAGALONA (SARAVIA)","Alicante",632.499143414721
"ENRIQUE B. MAGALONA (SARAVIA)","Consing",432.925052512402
"ENRIQUE B. MAGALONA (SARAVIA)","San Isidro",344.941752201052
"ENRIQUE B. MAGALONA (SARAVIA)","Tanza",320.607877605137
"ENRIQUE B. MAGALONA (SARAVIA)","Tabigue",308.168546188568
"ENRIQUE VILLANUEVA","Bitaug",194.706281375544
"ENRIQUE VILLANUEVA","Tulapos",183.473226680801
"ENRIQUE VILLANUEVA","Libo",182.537138789573
"ENRIQUE VILLANUEVA","Lomangcapan",165.687556747458
"ENRIQUE VILLANUEVA","Poblacion",117.479030349186
"ESPERANZA","Salumping",397.370455997697
"ESPERANZA","Poblacion",381.374944703082
"ESPERANZA","Poblacion",296.581056562894
"ESPERANZA","Masbaranon",291.446064941453
"ESPERANZA","Saliao",288.443646296335
"ESTANCIA","Botongon",1247.77992806961
"ESTANCIA","Bayuyan",986.709239313389
"ESTANCIA","Bulaqueña",985.647976350965
"ESTANCIA","Poblacion Zone II",966.810558767946
"ESTANCIA","Pa-on",846.091896792255
"FAMY","Batuhan",696.400394298835
"FAMY","Bulihan",609.1382495207
"FAMY","Tunhac",537.146980078739
"FAMY","Kapatalan",316.082879974132
"FAMY","Salangbato",225.184812496908
"FERROL","Poblacion (Ferrol)",91.2668102174372
"FERROL","Tubigon",89.6405657589192
"FERROL","Hinaguman",55.4401519949335
"FERROL","Bunsoran",44.0564407853072
"FERROL","Claro M. Recto",32.524889170361
"FLORA","Poblacion East",161.225787309795
"FLORA","Poblacion West",118.085872928411
"FLORA","Allig",97.0203026321367
"FLORA","Balluyan",84.7963378968338
"FLORA","Bagutong",80.9986012800407
"FLORIDABLANCA","Apalit",1284.06336291249
"FLORIDABLANCA","Valdez",1093.46463259928
"FLORIDABLANCA","San Jose",1084.1187810386
"FLORIDABLANCA","Paguiruan",967.578844153182
"FLORIDABLANCA","Calantas",951.436009639285
"GABALDON","Ligaya",819.60286110912
"GABALDON","South Poblacion",612.719692470484
"GABALDON","Bagting",444.352760566762
"GABALDON","Bitulok (North Pob.)",387.144820710493
"GABALDON","Bagong Sikat",385.870386406765
"GAINZA","Sampaloc",402.007787144752
"GAINZA","Cagbunga",342.798823261183
"GAINZA","Malbong",308.30816468823
"GAINZA","Loob",264.04515285294
"GAINZA","District I (Pob.)",257.913480217749
"GALIMUYOD","Patac",360.885625648881
"GALIMUYOD","Bidbiday",209.278405383266
"GALIMUYOD","Rubio",165.710217499626
"GALIMUYOD","Calongbuyan",160.925272009515
"GALIMUYOD","Mckinley",144.052043175967
"GAMAY","Baybay District (Pob.)",404.711385259512
"GAMAY","Anito",399.043158575205
"GAMAY","Burabod (Pob.)",300.604955157742
"GAMAY","Cagamutan del Norte",293.236260468143
"GAMAY","Gamay Oriental I (Pob.)",262.438895483409
"GAMU","Upi",394.708025772132
"GAMU","Mabini",356.910239944659
"GAMU","Guibang",217.027450591349
"GAMU","District III (Pob.)",209.436911634192
"GAMU","Furao",195.340196428045
"GANASSI","Para-aba",114.204133862833
"GANASSI","Poblacion",109.244644408944
"GANASSI","Taliogon",89.8822540752695
"GANASSI","Sekun Matampay",72.1503808223252
"GANASSI","Pantaon A",55.3017043214432
"GANDARA","Catorse De Agosto",318.743280547524
"GANDARA","Minda (Pob.)",280.577220873191
"GANDARA","Adela Heights (Pob.)",246.189978988396
"GANDARA","Concepcion",241.844338530427
"GANDARA","San Agustin",223.894954030122
"GARCHITORENA","Barangay IV (Pob.)",528.09030570588
"GARCHITORENA","Bahi",376.714637524587
"GARCHITORENA","Harrison",373.648801206991
"GARCHITORENA","Sumaoy",329.194174601851
"GARCHITORENA","Denrica",296.236434187696
"GARCIA HERNANDEZ","Manaba",403.21985914671
"GARCIA HERNANDEZ","Abijilan",330.205003630881
"GARCIA HERNANDEZ","Cayam",329.970981658073
"GARCIA HERNANDEZ","Poblacion East",320.610102745788
"GARCIA HERNANDEZ","Malinao",313.121399615959
"GASAN","Tiguion",146.164880726198
"GASAN","Masiga",136.850935191049
"GASAN","Pingan",101.467798184505
"GASAN","Dawis",98.5109900781085
"GASAN","Bahi",96.2441038632046
"GATTARAN","Baracaoit",241.65797496253
"GATTARAN","Barangay III-A",214.239089341781
"GATTARAN","Maddarulug Sur",211.915454967141
"GATTARAN","Barangay II (Pob.)",208.7398213218
"GATTARAN","Liwan Norte",208.120185488563
"GEN. MARIANO ALVAREZ","Barangay 5 Poblacion",3732.3958480381
"GEN. MARIANO ALVAREZ","Bernardo Pulido (Area H)",3249.30291875248
"GEN. MARIANO ALVAREZ","Gregoria De Jesus",2507.81708298494
"GEN. MARIANO ALVAREZ","Francisco De Castro (Sunshine Vill.)",2153.92060694029
"GEN. MARIANO ALVAREZ","Gavino Maderan",1888.01346021358
"GEN. S. K. PENDATUN","Badak",272.092537846904
"GEN. S. K. PENDATUN","Ramcor",170.59284957143
"GEN. S. K. PENDATUN","Midconding",138.593951862094
"GEN. S. K. PENDATUN","Midpandacan",128.810849377711
"GEN. S. K. PENDATUN","Lasangan",126.093320909826
"GENERAL EMILIO AGUINALDO","Castaños Cerca",645.255081664984
"GENERAL EMILIO AGUINALDO","Castaños Lejos",558.720121426667
"GENERAL EMILIO AGUINALDO","Kaypaaba",495.939856155731
"GENERAL EMILIO AGUINALDO","Poblacion II",472.669950881562
"GENERAL EMILIO AGUINALDO","Tabora",441.885805362609
"GENERAL LUNA","San Isidro Ilaya",745.848943006444
"GENERAL LUNA","San Jose",547.8123533294
"GENERAL LUNA","Malaya",453.278363153088
"GENERAL LUNA","Bacong Ilaya",414.252792849533
"GENERAL LUNA","Bacong Ibaba",396.800363893906
"GENERAL MACARTHUR","Vigan",288.323797341744
"GENERAL MACARTHUR","Domrog",234.286702951351
"GENERAL MACARTHUR","Poblacion Barangay 7",214.070027777324
"GENERAL MACARTHUR","Binalay",189.696653034804
"GENERAL MACARTHUR","Poblacion Barangay 1",176.281849881944
"GENERAL MAMERTO NATIVIDAD","Mataas na Kahoy",715.099248203362
"GENERAL MAMERTO NATIVIDAD","Talabutab Norte",548.289958226419
"GENERAL MAMERTO NATIVIDAD","Poblacion",519.685988298285
"GENERAL MAMERTO NATIVIDAD","Pinahan",502.127115669133
"GENERAL MAMERTO NATIVIDAD","Platero",476.780033406083
"GENERAL NAKAR","Umiray",1216.57973511516
"GENERAL NAKAR","Anoling",839.413353796333
"GENERAL NAKAR","Catablingan",588.29229271259
"GENERAL NAKAR","Pagsangahan",513.87707480457
"GENERAL NAKAR","Pamplona",434.856354811037
"GENERAL SANTOS CITY (DADIANGAS)","Calumpang",3951.25839986518
"GENERAL SANTOS CITY (DADIANGAS)","Fatima",3485.44813324626
"GENERAL SANTOS CITY (DADIANGAS)","Labangal",3236.49504434286
"GENERAL SANTOS CITY (DADIANGAS)","San Isidro (Lagao 2nd)",2770.73722202327
"GENERAL SANTOS CITY (DADIANGAS)","Lagao (1st & 3rd)",2663.59351849901
"GENERAL TINIO","Rio Chico",1360.52942113622
"GENERAL TINIO","Concepcion",948.037518162675
"GENERAL TINIO","Pias",882.474953426406
"GENERAL TINIO","Padolina",646.704607236585
"GENERAL TINIO","San Pedro (Pob.)",568.539303274554
"GERONA","Magaspac",655.20083592811
"GERONA","Tagumbao",649.395079655568
"GERONA","Abagon",627.021677434552
"GERONA","Pinasling (Pinasung)",534.554388508454
"GERONA","San Antonio",439.821438597949
"GETAFE","Poblacion",630.689216715254
"GETAFE","Pandanon",521.400955414317
"GETAFE","Nasingin",478.57493439061
"GETAFE","Tulang",411.41062819496
"GETAFE","San Jose",404.623990983552
"GIGAQUIT","San Isidro",229.108555833747
"GIGAQUIT","Mahanub",181.871598101565
"GIGAQUIT","Camam-onan",126.689396493275
"GIGAQUIT","Alambique (Pob.)",124.144435564209
"GIGAQUIT","Villafranca",108.750525554247
"GIGMOTO","Poblacion District II",337.81683924509
"GIGMOTO","Dororian",251.398578042857
"GIGMOTO","Sicmil",187.974089222594
"GIGMOTO","Biong",168.62099746777
"GIGMOTO","Poblacion District III",167.279694078822
"GINATILAN","Poblacion",732.488774886362
"GINATILAN","Palanas",563.290888546796
"GINATILAN","San Roque",364.138189687917
"GINATILAN","Mangaco",299.548125193145
"GINATILAN","Cagsing",285.272784851909
"GINGOOG CITY","Lunao",740.860991342967
"GINGOOG CITY","Barangay 18-A (Pob.)",554.558567559417
"GINGOOG CITY","Barangay 19 (Pob.)",542.204295425229
"GINGOOG CITY","San Luis",522.437460010529
"GINGOOG CITY","Barangay 26 (Pob.)",481.717779056246
"GIPORLOS","Barangay 5 (Pob.)",288.134856452267
"GIPORLOS","Barangay 1 (Pob.)",277.743107531038
"GIPORLOS","Barangay 7 (Pob.)",269.618649283531
"GIPORLOS","Coticot",241.844338530427
"GIPORLOS","San Isidro (Malabag)",174.392440987175
"GITAGUM","Matangad",334.652523570876
"GITAGUM","Poblacion",325.559779280114
"GITAGUM","Cogon",145.286240298047
"GITAGUM","Burnay",129.966942851654
"GITAGUM","Pangayawan",118.502178311128
"GLAN","Poblacion",514.583464992662
"GLAN","Taluya",361.131445163012
"GLAN","Baliton",360.292336373786
"GLAN","Datalbukay",353.055023066714
"GLAN","Pangyan",348.387480426646
"GLORIA","Maligaya (Pob.)",159.963318556048
"GLORIA","Tambong",156.858670044332
"GLORIA","Malamig",144.341515727254
"GLORIA","Balete",141.138306945324
"GLORIA","Lucio Laurel",130.543077897403
"GOA","Matacla",893.308057039483
"GOA","Buyo",760.135791993914
"GOA","Catagbacan",750.171823961728
"GOA","Bagumbayan Pequeño (Pob.)",722.962526643065
"GOA","Taytay (Halgon East)",555.107988254694
"GODOD","Poblacion",281.927564018758
"GODOD","Raba",186.637624282494
"GODOD","Bunawan",177.514119414128
"GODOD","San Pedro",150.030968946458
"GODOD","Sioran",134.036676461175
"GONZAGA","Mabuno",261.79613954274
"GONZAGA","Newagac",171.871489244184
"GONZAGA","Palagao Norte",152.430414976365
"GONZAGA","Lapogan",144.220240185971
"GONZAGA","Nabaccayan",139.805334874156
"GOVERNOR GENEROSO","Tibanban",534.561389256207
"GOVERNOR GENEROSO","Poblacion",272.744695199717
"GOVERNOR GENEROSO","Nangan",251.514776312093
"GOVERNOR GENEROSO","Tiblawan",238.025524900922
"GOVERNOR GENEROSO","Luzon",178.035351958413
"GREGORIO DEL PILAR (CONCEPCION)","Alfonso (Tangaoan)",241.261988396112
"GREGORIO DEL PILAR (CONCEPCION)","Concepcion",207.767369965336
"GREGORIO DEL PILAR (CONCEPCION)","Matue-Butarag",194.168051203969
"GREGORIO DEL PILAR (CONCEPCION)","Poblacion Sur",161.177111245837
"GREGORIO DEL PILAR (CONCEPCION)","Poblacion Norte",155.132969574118
"GUAGUA","Pulungmasle",1325.27007206639
"GUAGUA","Bancal",945.205441932166
"GUAGUA","Natividad",871.005044692847
"GUAGUA","San Juan Nepomuceno",858.119097844034
"GUAGUA","San Vicente (Ibus)",845.657962429797
"GUBAT","Bagacay",637.693954059931
"GUBAT","Rizal",515.443730895798
"GUBAT","Luna-Candol (Pob.)",451.444397765985
"GUBAT","Cogon",438.606208186052
"GUBAT","Carriedo",429.983543542814
"GUIGUINTO","Malis",2297.23863437686
"GUIGUINTO","Santa Rita",1938.1313683484
"GUIGUINTO","Santa Cruz",1729.83216159451
"GUIGUINTO","Tuktukan",1384.31886147249
"GUIGUINTO","Tabang",1250.64486339249
"GUIMBA","Maturanoc",832.347204146408
"GUIMBA","San Roque",807.708140940985
"GUIMBA","Santa Veronica District (Pob.)",633.818660387772
"GUIMBA","Lennec",576.610720531503
"GUIMBA","Cawayan Bugtong",570.380152824384
"GUIMBAL","Igcocolo",848.745054198314
"GUIMBAL","Bongol San Vicente",554.775213606963
"GUIMBAL","Camangahan",540.448163614244
"GUIMBAL","Cabubugan",470.139492353677
"GUIMBAL","Nalundan",467.486334947618
"GUINAYANGAN","Calimpak",1375.10596479544
"GUINAYANGAN","Manggagawa",805.478075271503
"GUINAYANGAN","Manlayo",484.062508672041
"GUINAYANGAN","Poblacion",477.517847813681
"GUINAYANGAN","Aloneros",429.766063032312
"GUINDULMAN","Canhaway",718.68147849074
"GUINDULMAN","Guio-ang",668.834798282818
"GUINDULMAN","Tabajan (Pob.)",592.075591202075
"GUINDULMAN","Mayuga",572.885789431889
"GUINDULMAN","Catungawan Sur",490.276033030967
"GUINDULUNGAN","Bagan",229.087649842637
"GUINDULUNGAN","Tambunan II",225.622801046085
"GUINDULUNGAN","Macasampen",168.48676500882
"GUINDULUNGAN","Muti",138.186322591911
"GUINDULUNGAN","Datalpandan",115.494959885078
"GUINOBATAN","Mauraro",1145.85632370144
"GUINOBATAN","Maipon",755.72865228737
"GUINOBATAN","San Rafael",744.231766096386
"GUINOBATAN","Travesia",743.082077477287
"GUINOBATAN","Masarawag",720.471534635018
"GUINSILIBAN","Liong",127.496088424817
"GUINSILIBAN","Cabuan",120.577696029672
"GUINSILIBAN","North Poblacion",115.537152998923
"GUINSILIBAN","Maac",96.7586593549579
"GUINSILIBAN","South Poblacion",82.0323669710062
"GUIPOS","Poblacion (Guipos)",561.827682511212
"GUIPOS","Balongating",232.593056212039
"GUIPOS","Canunan",230.903518273453
"GUIPOS","Guling",193.395776036839
"GUIPOS","Bagong Oroquieta",183.821727718183
"GUIUAN","Sulangan",759.542375697123
"GUIUAN","Lupok (Pob.)",519.587446061465
"GUIUAN","Poblacion Ward 8",468.573405902703
"GUIUAN","Hollywood",379.015424290654
"GUIUAN","Cogon",367.11214825361
"GUMACA","Rosario",1504.78720772961
"GUMACA","Buensuceso",1120.3489810126
"GUMACA","Camohaguin",1001.09071648249
"GUMACA","Villa Nava",849.10914766057
"GUMACA","Progreso",839.898143489545
"GUTALAC","Imelda",214.008138887591
"GUTALAC","Tipan",189.453520846804
"GUTALAC","Salvador",185.736537381914
"GUTALAC","Poblacion (Gutalac)",179.992108390721
"GUTALAC","San Vicente",179.766836665576
"HADJI MOHAMMAD AJUL","Tuburan Proper (Pob.)",222.973210789898
"HADJI MOHAMMAD AJUL","Buton",198.855145637426
"HADJI MOHAMMAD AJUL","Candiis",123.171977806851
"HADJI MOHAMMAD AJUL","Sibago",121.54146072612
"HADJI MOHAMMAD AJUL","Langil",108.63320050367
"HADJI MUHTAMAD","Tausan",307.14865508261
"HADJI MUHTAMAD","Sangbay Big",241.112713313025
"HADJI MUHTAMAD","Lubukan",221.478570132561
"HADJI MUHTAMAD","Dasalan",201.776488740401
"HADJI MUHTAMAD","Sangbay Small",197.020813921604
"HADJI PANGLIMA TAHIL (MARUNGGAS)","Bangas (Pob.)",135.536732335724
"HADJI PANGLIMA TAHIL (MARUNGGAS)","Kabuukan",109.380520832339
"HADJI PANGLIMA TAHIL (MARUNGGAS)","Pag-asinan",77.9251288165791
"HADJI PANGLIMA TAHIL (MARUNGGAS)","Bubuan",63.1825368783074
"HADJI PANGLIMA TAHIL (MARUNGGAS)","Teomabal",47.0811807060936
"HAGONOY","San Agustin",1463.61699592672
"HAGONOY","Santa Monica",1177.7189004569
"HAGONOY","San Sebastian",1160.16002782775
"HAGONOY","San Isidro",1147.27408097894
"HAGONOY","Mercado",1007.36951519182
"HAMTIC","Funda",609.695571912387
"HAMTIC","Asluman",609.164940431175
"HAMTIC","Guintas",600.674836731786
"HAMTIC","Villavert-Jimenez",581.041471926949
"HAMTIC","Buhang",572.816683968165
"HERMOSA","Culis",1219.20881723385
"HERMOSA","Balsic",933.735533198607
"HERMOSA","Palihan",867.889760839288
"HERMOSA","Tipo",773.86482998641
"HERMOSA","Judge Roman Cruz Sr. (Mandama)",540.360144780996
"HERNANI","Padang",223.139190472215
"HERNANI","Canciledes",208.77968287197
"HERNANI","San Miguel",193.664411713819
"HERNANI","Carmen",169.291036971299
"HERNANI","Batang",143.217194223487
"HILONGOS","Atabay",628.984221068588
"HILONGOS","Lamak",577.781240020349
"HILONGOS","Western Barangay (Pob.)",567.011609320166
"HILONGOS","Central Barangay (Pob.)",518.64274161408
"HILONGOS","Matapay",509.384638029712
"HINABANGAN","Rawis",404.333503480558
"HINABANGAN","Bagacay",282.277688878483
"HINABANGAN","Malihao",236.17611184612
"HINABANGAN","Consolabao",217.093082008954
"HINABANGAN","Mugdo",196.309584166495
"HINATUAN","La Casa (Pob.)",317.499393955463
"HINATUAN","Zone II (Pob.)",199.065602427208
"HINATUAN","Tidman",189.940986413239
"HINATUAN","Bigaan",185.906292257402
"HINATUAN","Loyola",163.932727162537
"HINDANG","Poblacion 1",527.334022530018
"HINDANG","Tabok",423.416533317725
"HINDANG","Tagbibi",397.720572348867
"HINDANG","Doos Del Sur",326.678797905554
"HINDANG","Bontoc",309.674117852633
"HINGYON","O-ong",93.2225660153435
"HINGYON","Piwong",69.6647310642987
"HINGYON","Mompolia",69.4867121603866
"HINGYON","Namulditan",54.1177467893019
"HINGYON","Northern Cababuyan",49.5485949222227
"HINIGARAN","Gargato",815.366395042233
"HINIGARAN","Tagda",657.740998406006
"HINIGARAN","Nanunga",631.772759098425
"HINIGARAN","Miranda",477.052899727382
"HINIGARAN","Pilar",417.670981870186
"HINOBA-AN (ASIA)","Asia",726.475114335513
"HINOBA-AN (ASIA)","Bacuyangan",681.257690646089
"HINOBA-AN (ASIA)","Culipapa",658.921372919987
"HINOBA-AN (ASIA)","Talacagay",647.6624160174
"HINOBA-AN (ASIA)","Alim",439.553309398603
"HINUNANGAN","Nava",367.67897092204
"HINUNANGAN","Canipaan",308.918354294725
"HINUNANGAN","Catublian",298.526605373496
"HINUNANGAN","Calag-itan",227.862712709137
"HINUNANGAN","Bugho",200.466283734987
"HINUNDAYAN","Lungsodaan",244.867392762058
"HINUNDAYAN","District III (Pob.)",201.977810850802
"HINUNDAYAN","Baculod",191.397121040096
"HINUNDAYAN","Sagbok",181.194313008344
"HINUNDAYAN","District II (Pob.)",178.171258776713
"HUNGDUAN","Hapao",116.305683889289
"HUNGDUAN","Poblacion",93.9939812656296
"HUNGDUAN","Bokiawan",67.1724664095283
"HUNGDUAN","Ba-ang",58.212181579282
"HUNGDUAN","Abatan",52.3968973848175
"IBA (Capital)","Palanginan (Palanguinan-Tambak)",1474.52048941418
"IBA (Capital)","Amungan",1276.8415685247
"IBA (Capital)","San Agustin",794.255778846071
"IBA (Capital)","Bangantalinga",673.892539049465
"IBA (Capital)","Santa Barbara",615.268561077942
"IBAAN","Coliat",975.881652435471
"IBAAN","Talaibon",945.824691456336
"IBAAN","Tulay Na Patpat",834.080667171002
"IBAAN","Pangao",779.541826684668
"IBAAN","Matala",770.330822513643
"IBAJAY","Laguinbanua",855.908579194674
"IBAJAY","Aquino",821.152217175299
"IBAJAY","Naisud",810.539587551063
"IBAJAY","Poblacion",781.089540343807
"IBAJAY","Maloco",699.10697649658
"IGBARAS","Jovellar",517.100378440924
"IGBARAS","Barangay 2 Poblacion",436.975024777938
"IGBARAS","Barangay 5 Poblacion",382.31998221312
"IGBARAS","Signe",347.828935934351
"IGBARAS","Buga",342.787936862839
"IGUIG","Cabiraoan",272.562312145238
"IGUIG","Baua",166.914402578286
"IGUIG","Ipil",151.423506747354
"IGUIG","Batangan",146.69878351892
"IGUIG","Flourishing (Pob.)",145.149693935827
"ILAGAN CITY","Alibagu",536.604631583463
"ILAGAN CITY","Imelda Bliss Village",475.18322961382
"ILAGAN CITY","Santa Isabel Sur",357.220057861278
"ILAGAN CITY","Centro - San Antonio",320.893907137744
"ILAGAN CITY","Baculod (Pob.)",316.788819742547
"ILIGAN CITY","Tubod",3154.09509294665
"ILIGAN CITY","Dalipuga",1949.10880606652
"ILIGAN CITY","Tambacan",1741.0628633268
"ILIGAN CITY","Suarez",1646.28088751331
"ILIGAN CITY","Buru-un",1498.72146114258
"ILOG","Dancalan",711.76583193052
"ILOG","Tabu",616.609486495747
"ILOG","Barangay I (Pob.)",482.228387980991
"ILOG","Galicia",413.494272051485
"ILOG","Andulauan",403.9604779001
"ILOILO CITY","Calumpang",4019.53347017958
"ILOILO CITY","San Juan",3154.86947154491
"ILOILO CITY","San Isidro (Jaro)",2814.73469208813
"ILOILO CITY","So-oc",2769.63101618512
"ILOILO CITY","Santo Niño Sur",2340.35014788475
"IMELDA","Poblacion (Santa Fe)",743.058785390229
"IMELDA","Little Baguio",308.62226344842
"IMELDA","San Jose",239.801751416674
"IMELDA","Gandiangan",232.255148624322
"IMELDA","La Victoria",228.650801022005
"IMPASUG-ONG","Poblacion",1114.75068321202
"IMPASUG-ONG","Impalutao",611.091716845459
"IMPASUG-ONG","Kalabugao",502.472956241681
"IMPASUG-ONG","La Fortuna",430.917012040466
